timestep,value_estimate,cumulative_reward
1013,0.08835376799106598,
1014,0.08831633627414703,
1015,0.08880918473005295,
1016,0.08933024853467941,
1017,0.0903988853096962,
1018,0.09145478159189224,
1019,0.09234028309583664,
1020,0.09316860884428024,
1021,0.0940391793847084,
1022,0.0954202264547348,
1023,0.09680543094873428,
1024,0.09856884926557541,
1025,0.10007098317146301,
1026,0.10154053568840027,
1027,0.10343972593545914,
1028,0.105035699903965,
1029,0.10706913471221924,
1030,0.10899941623210907,
1031,0.11084011197090149,
1032,0.11266016215085983,
1033,0.11415068060159683,
1034,0.11568096280097961,
1035,0.11731418967247009,
1036,0.1192384585738182,
1037,0.12141592055559158,
1038,0.12350660562515259,
1039,0.12518759071826935,
1040,0.12707215547561646,
1041,0.1291545331478119,
1042,0.1307620108127594,
1043,0.13259410858154297,
1044,0.13447025418281555,
1045,0.13599976897239685,
1046,0.13769999146461487,
1047,0.13899272680282593,
1048,0.1404379904270172,
1049,0.14167574048042297,
1050,0.14298108220100403,
1051,0.14415106177330017,
1052,0.1449892222881317,
1053,0.14593061804771423,
1054,0.1469319462776184,
1055,0.14748850464820862,
1056,0.14751586318016052,
1057,0.14741948246955872,
1058,0.1467704176902771,
1059,0.1456848680973053,
1060,0.14407850801944733,
1061,0.14199094474315643,
1062,0.13939930498600006,
1063,0.13631556928157806,
1064,0.13340243697166443,
1065,0.13052387535572052,
1066,0.12715445458889008,
1067,0.12343984842300415,
1068,0.11976782977581024,
1069,0.11621025949716568,
1070,0.11251150071620941,
1071,0.10862040519714355,
1072,0.10510712116956711,
1073,0.10134829580783844,
1074,0.09756006300449371,
