timestep,value_estimate,cumulative_reward
378,-0.3376449942588806,
379,-0.30055326223373413,
380,-0.2544832229614258,
381,-0.20128430426120758,
382,-0.1514120250940323,
383,-0.11351866275072098,
384,-0.08818483352661133,
385,-0.07707938551902771,
386,-0.07586666196584702,
387,-0.07866229861974716,
388,-0.07821867614984512,
389,-0.07019728422164917,
390,-0.059451907873153687,
391,-0.033442363142967224,
392,0.0045080482959747314,
393,0.03202046453952789,
394,0.06638593971729279,
395,0.11148519814014435,
396,0.15658947825431824,
397,0.1975764036178589,
398,0.22535763680934906,
399,0.25152337551116943,
400,-0.3667035400867462,-1069.529338
401,-0.38600897789001465,
402,-0.38193804025650024,
403,-0.36460232734680176,
404,-0.3361539840698242,
405,-0.2981911897659302,
406,-0.2491733282804489,
407,-0.19825652241706848,
408,-0.15330077707767487,
409,-0.11783094704151154,
410,-0.09372830390930176,
411,-0.08266337960958481,
412,-0.07810607552528381,
413,-0.07678861916065216,
414,-0.07012462615966797,
415,-0.061374589800834656,
416,-0.02515755593776703,
417,0.014076873660087585,
418,0.07698477804660797,
419,0.1399705559015274,
420,0.19889621436595917,
421,0.26515159010887146,
422,0.306100994348526,
423,0.32719850540161133,
424,0.33203673362731934,
425,0.3324364423751831,
426,0.331362247467041,
427,0.32579106092453003,
428,0.3053079843521118,
429,0.2690621018409729,
430,0.22485041618347168,
431,0.18454016745090485,
432,0.14687077701091766,
433,0.11731579899787903,
434,0.09297516942024231,
435,0.07245853543281555,
436,0.04989352822303772,
437,0.018578216433525085,
438,-0.028945744037628174,
439,-0.06942298263311386,
440,-0.09852196276187897,
441,-0.14938484132289886,
442,-0.22396114468574524,
443,-0.2825506627559662,
444,-0.32277506589889526,
445,-0.3499716818332672,
446,-0.37250447273254395,
447,-0.37938225269317627,
448,-0.3668310046195984,
449,-0.34439772367477417,
450,-0.31418606638908386,
451,-0.26410049200057983,
452,-0.21483492851257324,
453,-0.1595713347196579,
454,-0.11625936627388,
455,-0.08987873792648315,
456,-0.07659894227981567,
457,-0.0750887393951416,
458,-0.07833632826805115,
459,-0.07952714711427689,
460,-0.0710187554359436,
461,-0.0534597784280777,
462,-0.016313761472702026,
463,0.013502895832061768,
464,0.04503642022609711,
465,0.07237917184829712,
466,0.1026114970445633,
467,0.15105953812599182,
468,0.2010260820388794,
469,0.23620188236236572,
470,0.2620396912097931,
471,0.28100264072418213,
472,0.2991158366203308,
473,0.3082186281681061,
474,0.3161354959011078,
475,0.322845458984375,
476,0.31456395983695984,
477,0.2883114218711853,
478,0.2501523792743683,
479,0.20875981450080872,
480,0.16488906741142273,
481,0.13165053725242615,
482,0.10601133108139038,
483,0.08563834428787231,
484,0.07171310484409332,
485,0.046242810785770416,
486,0.02240460366010666,
487,-0.012329444289207458,
488,-0.05532731115818024,
489,-0.10702260583639145,
490,-0.16531328856945038,
491,-0.19149744510650635,
492,-0.28002309799194336,
493,-0.3315736949443817,
494,-0.3522413372993469,
495,-0.3698604106903076,
496,-0.3713926076889038,
497,-0.36098015308380127,
498,-0.3436131477355957,
499,-0.3122849464416504,
500,-0.2682203948497772,
501,-0.2128773033618927,
502,-0.1629858911037445,
503,-0.12072636187076569,
504,-0.09427113831043243,
505,-0.08021628856658936,
506,-0.07686290889978409,
507,-0.07769422233104706,
508,-0.07393423467874527,
509,-0.062377944588661194,
510,-0.03897310793399811,
511,-0.01673312485218048,
512,0.015040166676044464,
513,0.06399282813072205,
514,0.10858465731143951,
515,0.1338433027267456,
516,0.1708497703075409,
517,0.2201850861310959,
518,0.25723469257354736,
519,0.2858273386955261,
520,0.3005468547344208,
521,0.3106410503387451,
522,0.3193550705909729,
523,0.32604536414146423,
524,0.320132851600647,
525,0.3006623387336731,
526,0.27029240131378174,
527,0.2290365844964981,
528,0.18244707584381104,
529,0.1443207859992981,
530,0.11561006307601929,
531,0.09524738788604736,
532,0.08074972033500671,
533,0.06715409457683563,
534,0.055948056280612946,
535,0.039233118295669556,
536,0.014506779611110687,
537,0.011566981673240662,
538,0.0024549514055252075,
539,-0.026003897190093994,
540,-0.04147551208734512,
541,-0.048009514808654785,
542,-0.030034296214580536,
543,-0.025197844952344894,
544,-0.03978694602847099,
545,-0.032855696976184845,
546,-0.012244436889886856,
547,-0.020167965441942215,
548,-0.004964232444763184,
549,0.021256539970636368,
550,0.044362835586071014,
551,0.07158239185810089,
552,0.08051891624927521,
553,0.10943195968866348,
554,0.14463308453559875,
555,0.16992290318012238,
556,0.1980288028717041,
557,0.22478079795837402,
558,0.24923530220985413,
559,0.2721731662750244,
560,0.2882518172264099,
561,0.30049705505371094,
562,0.3039088249206543,
563,0.29217904806137085,
564,0.2625625729560852,
565,0.22133144736289978,
566,0.17685475945472717,
567,0.13894937932491302,
568,0.11203326284885406,
569,0.09238921105861664,
570,0.0749005377292633,
571,0.06053178757429123,
572,0.03593890368938446,
573,0.023728273808956146,
574,-0.006877630949020386,
575,-0.022497668862342834,
576,-0.05425106734037399,
577,-0.07256220281124115,
578,-0.13074544072151184,
579,-0.16342592239379883,
580,-0.21530190110206604,
581,-0.2607724964618683,
582,-0.2984030842781067,
583,-0.31944552063941956,
584,-0.3381628096103668,
585,-0.35226836800575256,
586,-0.3609825372695923,
587,-0.36123520135879517,
588,-0.350150465965271,
589,-0.32121938467025757,
590,-0.28301143646240234,
591,-0.23479706048965454,
592,-0.18250013887882233,
593,-0.13557112216949463,
594,-0.10293376445770264,
595,-0.08341909199953079,
596,-0.07650880515575409,
597,-0.07697091996669769,
598,-0.07871080935001373,
599,-0.07576145231723785,
600,-0.3738476037979126,-955.123614
601,-0.3836817145347595,
602,-0.3781106472015381,
603,-0.36294353008270264,
604,-0.34268325567245483,
605,-0.3016493320465088,
606,-0.2595832645893097,
607,-0.21360567212104797,
608,-0.16568751633167267,
609,-0.12240710854530334,
610,-0.09557627886533737,
611,-0.0812443271279335,
612,-0.07780832052230835,
613,-0.07771337032318115,
614,-0.07809799909591675,
615,-0.06728731840848923,
616,-0.045937202870845795,
617,-0.0252111554145813,
618,-0.0008136183023452759,
619,0.03803339600563049,
620,0.07917287945747375,
621,0.11563573777675629,
622,0.15376195311546326,
623,0.20396539568901062,
624,0.2448105812072754,
625,0.2697714567184448,
626,0.2884337902069092,
627,0.30475953221321106,
628,0.3152651786804199,
629,0.321073979139328,
630,0.32424890995025635,
631,0.31678450107574463,
632,0.2984226644039154,
633,0.264640212059021,
634,0.2216787040233612,
635,0.18181224167346954,
636,0.14492329955101013,
637,0.1122896820306778,
638,0.08841602504253387,
639,0.06814023852348328,
640,0.03202671557664871,
641,-0.0012532100081443787,
642,-0.05032997578382492,
643,-0.10499225556850433,
644,-0.15830975770950317,
645,-0.246784970164299,
646,-0.3484589457511902,
647,-0.3774678707122803,
648,-0.38717120885849,
649,-0.3721945881843567,
650,-0.341427743434906,
651,-0.3014654815196991,
652,-0.25429970026016235,
653,-0.20483431220054626,
654,-0.15690800547599792,
655,-0.12089889496564865,
656,-0.09384111315011978,
657,-0.08106440305709839,
658,-0.07697076350450516,
659,-0.07783962786197662,
660,-0.0743865892291069,
661,-0.061463236808776855,
662,-0.04142241179943085,
663,-0.004915565252304077,
664,0.013504624366760254,
665,0.053277283906936646,
666,0.09850448369979858,
667,0.1369105875492096,
668,0.20971891283988953,
669,0.2502303123474121,
670,0.27764177322387695,
671,0.2961671054363251,
672,0.3086080849170685,
673,0.31344693899154663,
674,0.3223961293697357,
675,0.3207113742828369,
676,0.3135507106781006,
677,0.29062801599502563,
678,0.25694596767425537,
679,0.21405020356178284,
680,0.17156538367271423,
681,0.13649925589561462,
682,0.10870341956615448,
683,0.08720481395721436,
684,0.06700293719768524,
685,0.03722640126943588,
686,0.0029038339853286743,
687,-0.01896551251411438,
688,-0.06441338360309601,
689,-0.14804702997207642,
690,-0.24033915996551514,
691,-0.29395008087158203,
692,-0.345695823431015,
693,-0.37460246682167053,
694,-0.382607638835907,
695,-0.3796199560165405,
696,-0.3612910211086273,
697,-0.33187243342399597,
698,-0.2906399369239807,
699,-0.24134467542171478,
700,-0.19151051342487335,
701,-0.14533358812332153,
702,-0.10744152963161469,
703,-0.08605611324310303,
704,-0.0783073902130127,
705,-0.07782073318958282,
706,-0.07593908905982971,
707,-0.06831873953342438,
708,-0.04744333028793335,
709,-0.008939281105995178,
710,0.025683611631393433,
711,0.06426478922367096,
712,0.10036276280879974,
713,0.13764642179012299,
714,0.16513343155384064,
715,0.20323868095874786,
716,0.24575144052505493,
717,0.28250858187675476,
718,0.3037395477294922,
719,0.31600284576416016,
720,0.3214198648929596,
721,0.3303922414779663,
722,0.32908785343170166,
723,0.3204069137573242,
724,0.3029423952102661,
725,0.2717612087726593,
726,0.22693638503551483,
727,0.1843637228012085,
728,0.1474548876285553,
729,0.11746552586555481,
730,0.09270688891410828,
731,0.07135750353336334,
732,0.0508115291595459,
733,0.02208002656698227,
734,-0.02945677936077118,
735,-0.08089202642440796,
736,-0.16752517223358154,
737,-0.27635806798934937,
738,-0.3378022313117981,
739,-0.3722069561481476,
740,-0.3853851556777954,
741,-0.37958383560180664,
742,-0.3564021587371826,
743,-0.32587093114852905,
744,-0.28884854912757874,
745,-0.23646682500839233,
746,-0.18845400214195251,
747,-0.14590442180633545,
748,-0.10969582945108414,
749,-0.0903802365064621,
750,-0.0822538509964943,
751,-0.07832157611846924,
752,-0.07529953122138977,
753,-0.06001940369606018,
754,-0.024291396141052246,
755,0.013363152742385864,
756,0.06705692410469055,
757,0.11817380785942078,
758,0.175968736410141,
759,0.2350040078163147,
760,0.29967671632766724,
761,0.33655092120170593,
762,0.3512207865715027,
763,0.35342633724212646,
764,0.34659111499786377,
765,0.3422333598136902,
766,0.3333325982093811,
767,0.31106463074684143,
768,0.27964749932289124,
769,0.23922574520111084,
770,0.19541984796524048,
771,0.15691110491752625,
772,0.12429864704608917,
773,0.09599161148071289,
774,0.07613110542297363,
775,0.04656817018985748,
776,0.004579022526741028,
777,-0.05058214068412781,
778,-0.08802413195371628,
779,-0.1675124317407608,
780,-0.2746317386627197,
781,-0.34095582365989685,
782,-0.3850800096988678,
783,-0.3779537081718445,
784,-0.3585842251777649,
785,-0.3186134397983551,
786,-0.2719237804412842,
787,-0.22206398844718933,
788,-0.17694692313671112,
789,-0.13292109966278076,
790,-0.1041044220328331,
791,-0.08649487048387527,
792,-0.07874146848917007,
793,-0.07758603245019913,
794,-0.07597918808460236,
795,-0.065218485891819,
796,-0.0328156054019928,
797,0.007565297186374664,
798,0.052237093448638916,
799,0.08412864804267883,
800,-0.15526360273361206,-1071.192837
801,-0.22854402661323547,
802,-0.27521705627441406,
803,-0.2994846701622009,
804,-0.31671249866485596,
805,-0.33413177728652954,
806,-0.3575257956981659,
807,-0.3640335202217102,
808,-0.36223867535591125,
809,-0.3525771498680115,
810,-0.32923662662506104,
811,-0.2888020873069763,
812,-0.23334865272045135,
813,-0.18366967141628265,
814,-0.13853435218334198,
815,-0.10493701696395874,
816,-0.087007537484169,
817,-0.08023343235254288,
818,-0.07747717201709747,
819,-0.0780305415391922,
820,-0.07285712659358978,
821,-0.0601118803024292,
822,-0.03470678627490997,
823,0.00021129101514816284,
824,0.03635796904563904,
825,0.06930623948574066,
826,0.1280687153339386,
827,0.15181170403957367,
828,0.21513566374778748,
829,0.2462397813796997,
830,0.27220335602760315,
831,0.2934510409832001,
832,0.3074163794517517,
833,0.31978774070739746,
834,0.3279668092727661,
835,0.32582888007164,
836,0.32364213466644287,
837,0.30544281005859375,
838,0.27496838569641113,
839,0.23626893758773804,
840,0.19608238339424133,
841,0.1567925363779068,
842,0.1246572881937027,
843,0.09762407839298248,
844,0.07076948881149292,
845,0.040937602519989014,
846,0.005035519599914551,
847,-0.046518683433532715,
848,-0.1098189651966095,
849,-0.1961248219013214,
850,-0.3175352215766907,
851,-0.36517512798309326,
852,-0.3820127248764038,
853,-0.383656769990921,
854,-0.3646237850189209,
855,-0.3334798812866211,
856,-0.2994281053543091,
857,-0.2565421462059021,
858,-0.202086940407753,
859,-0.1551636904478073,
860,-0.1211276575922966,
861,-0.09686778485774994,
862,-0.0831371322274208,
863,-0.0787644013762474,
864,-0.07646943628787994,
865,-0.06847604364156723,
866,-0.04660804569721222,
867,-0.012602344155311584,
868,0.03276394307613373,
869,0.08754615485668182,
870,0.14597336947917938,
871,0.1848336011171341,
872,0.2612912058830261,
873,0.3214801549911499,
874,0.3386952877044678,
875,0.3440248370170593,
876,0.3447195887565613,
877,0.3389889895915985,
878,0.33512789011001587,
879,0.3163700997829437,
880,0.2844238877296448,
881,0.24823249876499176,
882,0.20688089728355408,
883,0.16600006818771362,
884,0.1317991465330124,
885,0.10385410487651825,
886,0.08423119783401489,
887,0.06633852422237396,
888,0.040996938943862915,
889,0.01334051787853241,
890,-0.0403338223695755,
891,-0.09191669523715973,
892,-0.17622140049934387,
893,-0.2965396046638489,
894,-0.36463409662246704,
895,-0.38314175605773926,
896,-0.3798879384994507,
897,-0.36166080832481384,
898,-0.3416674733161926,
899,-0.30530309677124023,
900,-0.2587345242500305,
901,-0.2109818458557129,
902,-0.1621638834476471,
903,-0.1219814121723175,
904,-0.0948861837387085,
905,-0.08341441303491592,
906,-0.07833419740200043,
907,-0.07762325555086136,
908,-0.07688462734222412,
909,-0.07141704857349396,
910,-0.06381115317344666,
911,-0.03601931035518646,
912,-0.0010576993227005005,
913,0.042058706283569336,
914,0.08459596335887909,
915,0.11871536076068878,
916,0.15993547439575195,
917,0.1933840960264206,
918,0.22801049053668976,
919,0.2591285705566406,
920,0.2808014154434204,
921,0.2965622544288635,
922,0.3083268404006958,
923,0.316552072763443,
924,0.3204799294471741,
925,0.31324878334999084,
926,0.293535053730011,
927,0.2610322833061218,
928,0.22212809324264526,
929,0.18037590384483337,
930,0.1438920944929123,
931,0.11451761424541473,
932,0.0912373811006546,
933,0.07097896933555603,
934,0.05334138870239258,
935,0.010592900216579437,
936,-0.02840353548526764,
937,-0.0843600332736969,
938,-0.14213085174560547,
939,-0.23656809329986572,
940,-0.3239766061306,
941,-0.3652274012565613,
942,-0.3821171820163727,
943,-0.3805554211139679,
944,-0.3723340630531311,
945,-0.3469061851501465,
946,-0.30651891231536865,
947,-0.260341078042984,
948,-0.21246011555194855,
949,-0.16108478605747223,
950,-0.12071859836578369,
951,-0.09467920660972595,
952,-0.08091579377651215,
953,-0.07756593823432922,
954,-0.07775609940290451,
955,-0.07612700760364532,
956,-0.06536296755075455,
957,-0.036890797317028046,
958,-0.004176020622253418,
959,0.04101352393627167,
960,0.059510618448257446,
961,0.11716142296791077,
962,0.1755591183900833,
963,0.2453051209449768,
964,0.281870037317276,
965,0.3010229170322418,
966,0.3134509325027466,
967,0.32478633522987366,
968,0.3326573967933655,
969,0.32879018783569336,
970,0.3200342655181885,
971,0.29740697145462036,
972,0.2617248296737671,
973,0.21852190792560577,
974,0.17610861361026764,
975,0.1411183476448059,
976,0.11236511170864105,
977,0.08658111095428467,
978,0.06475968658924103,
979,0.030720718204975128,
980,0.0007034987211227417,
981,-0.055252641439437866,
982,-0.13240277767181396,
983,-0.21886447072029114,
984,-0.2948119640350342,
985,-0.36995500326156616,
986,-0.3858706057071686,
987,-0.37198472023010254,
988,-0.3527997136116028,
989,-0.3173238933086395,
990,-0.2777859568595886,
991,-0.2280571609735489,
992,-0.1777247190475464,
993,-0.13787305355072021,
994,-0.10738398134708405,
995,-0.08704552799463272,
996,-0.07907719165086746,
997,-0.07776378840208054,
998,-0.07539606094360352,
999,-0.0687720999121666,
1000,-0.1721232533454895,-1061.424394
1001,-0.19585257768630981,
1002,-0.2298395335674286,
1003,-0.2531888484954834,
1004,-0.2748173475265503,
1005,-0.29752054810523987,
1006,-0.31214961409568787,
1007,-0.33129215240478516,
1008,-0.3465559780597687,
1009,-0.35531532764434814,
1010,-0.3533715605735779,
1011,-0.34153270721435547,
1012,-0.3125005066394806,
1013,-0.27073997259140015,
1014,-0.21917589008808136,
1015,-0.16695794463157654,
1016,-0.12393417954444885,
1017,-0.09254463762044907,
1018,-0.07572650164365768,
1019,-0.07305436581373215,
1020,-0.07782517373561859,
1021,-0.08251810073852539,
1022,-0.08452464640140533,
1023,-0.08369828760623932,
1024,-0.08215242624282837,
1025,-0.07601967453956604,
1026,-0.08064359426498413,
1027,-0.08905622363090515,
1028,-0.10848519206047058,
1029,-0.1349867433309555,
1030,-0.1563129425048828,
1031,-0.1802433431148529,
1032,-0.20968148112297058,
1033,-0.23550477623939514,
1034,-0.26438984274864197,
1035,-0.28779783844947815,
1036,-0.31366127729415894,
1037,-0.3332032561302185,
1038,-0.34621742367744446,
1039,-0.34477102756500244,
1040,-0.32726848125457764,
1041,-0.28817078471183777,
1042,-0.23950934410095215,
1043,-0.18621774017810822,
1044,-0.13521666824817657,
1045,-0.10028751194477081,
1046,-0.07846443355083466,
1047,-0.07300005853176117,
1048,-0.07589955627918243,
1049,-0.08096033334732056,
1050,-0.08135423064231873,
1051,-0.0827903002500534,
1052,-0.08116449415683746,
1053,-0.07608886063098907,
1054,-0.0742468386888504,
1055,-0.07972531020641327,
1056,-0.09978187084197998,
1057,-0.12449395656585693,
1058,-0.1533578485250473,
1059,-0.18693740665912628,
1060,-0.22333881258964539,
1061,-0.2606465220451355,
1062,-0.2906404435634613,
1063,-0.3165680170059204,
1064,-0.3349645733833313,
1065,-0.3379237651824951,
1066,-0.32187217473983765,
1067,-0.28412723541259766,
1068,-0.2358187735080719,
1069,-0.17943552136421204,
1070,-0.13052913546562195,
1071,-0.09559986740350723,
1072,-0.07747974246740341,
1073,-0.07220203429460526,
1074,-0.07588202506303787,
1075,-0.08293968439102173,
1076,-0.09084473550319672,
1077,-0.09661145508289337,
1078,-0.10589092969894409,
1079,-0.11966808140277863,
1080,-0.13209541141986847,
1081,-0.15825481712818146,
1082,-0.1904953569173813,
1083,-0.2293558418750763,
1084,-0.26820051670074463,
1085,-0.29970189929008484,
1086,-0.32176530361175537,
1087,-0.32541313767433167,
1088,-0.30805307626724243,
1089,-0.26953327655792236,
1090,-0.21616794168949127,
1091,-0.15838955342769623,
1092,-0.11709274351596832,
1093,-0.08849626779556274,
1094,-0.07465970516204834,
1095,-0.07273297756910324,
1096,-0.07817625999450684,
1097,-0.08186674118041992,
1098,-0.08060584962368011,
1099,-0.07754801213741302,
1100,-0.07055781781673431,
1101,-0.07439558207988739,
